"","TIME","TIMECD","CNTRYNM","CNTRYCD","CTRLCORR","GOVEFF","PSAVT","REGQUA","RULAW","VOIACC","ANNI","ANNICAPITA","GDP","GDPCAPITA","GGFCE","GNI","GNICAPITA","RRND","GINIINDEX","UNEMPLOY","INCOMEGRP"
"2119","2014","YR2014","Eswatini","SWZ",-0.256666481,-0.494793147,-0.500559747,-0.220856681,-0.310973823,-1.335522294,3612161568,3208.343423,4422986447,3928.522911,852560356.4,4235855198,4020,NA,NA,NA,"LOWER-MIDDLE"
"2120","2014","YR2014","Ethiopia","ETH",-0.447899312,-0.436862171,-1.339387417,-1.078414083,-0.468450874,-1.284414291,42506229501,426.14143,55612228234,557.5341484,5143904127,55459432981,540,NA,NA,NA,"LOW"
"2121","2014","YR2014","Fiji","FJI",0.38520658,-0.401604831,0.553164601,-0.256007999,-0.514017463,-0.176620543,3984109484,4351.554768,4857103847,5305.0634,971417336,4631707897,4750,NA,NA,6.17,"UPPER-MIDDLE"
"2122","2014","YR2014","Finland","FIN",2.159475803,2.025872469,1.282197237,1.877657652,2.124782085,1.54194665,2.24407e+11,41088.83308,2.74863e+11,50327.24029,67361632269,2.77614e+11,49420,7009.287598,26.8,8.66,"HIGH"
"2123","2014","YR2014","France","FRA",1.288246036,1.4134444,0.300568491,1.074068427,1.453593969,1.218186021,2.39599e+12,36132.09522,2.85596e+12,43068.54872,6.89027e+11,2.91786e+12,43340,4233.638184,32.3,10.27,"HIGH"
"2124","2014","YR2014","Gabon","GAB",-0.67763567,-0.606391788,0.149542809,-0.693132579,-0.472979218,-0.866108179,11257078543,5723.390155,18203966900,9255.368037,2703192445,17256249277,8930,NA,NA,NA,"UPPER-MIDDLE"
"2125","2014","YR2014","Gambia, The","GMB",-0.69398278,-0.719586492,-0.151400715,-0.498851091,-0.696619987,-1.267609835,888674680.6,405.9693774,1229461732,561.6496393,108645054.7,1200491705,600,NA,NA,NA,"LOW"
"2126","2014","YR2014","Georgia","GEO",0.828557551,0.430173784,-0.321507543,0.760027528,0.224652022,0.284683943,15023697714,4039.264711,17627336228,4739.277808,2515707004,17397531867,4740,1059.474731,37.6,17.44,"UPPER-MIDDLE"
"2127","2014","YR2014","Germany","DEU",1.812496543,1.665354967,0.925186455,1.697039127,1.850373387,1.436358809,3.26274e+12,40289.46858,3.88909e+12,48023.86998,7.61835e+11,3.96701e+12,47640,4320.704102,30.9,4.98,"HIGH"
"2128","2014","YR2014","Ghana","GHA",-0.194918543,-0.311548889,-0.106807962,-0.047670737,0.063672259,0.461645961,40903460500,1450.664674,54783320577,1942.921869,4529371689,51920567774,1820,NA,NA,NA,"LOWER-MIDDLE"
"2129","2014","YR2014","Greece","GRC",-0.135704443,0.298346072,-0.140445963,0.326164484,0.373847544,0.618778229,1.96147e+11,18007.65347,2.35458e+11,21616.71001,48472814156,2.36987e+11,22010,2791.871582,35.8,26.71,"HIGH"
"2130","2014","YR2014","Grenada","GRD",0.313031375,-0.059461154,0.774568856,0.178317696,-0.137727961,0.906164587,NA,NA,911496296.3,7726.378262,NA,828700000,6940,NA,NA,24.5,"UPPER-MIDDLE"
"2131","2014","YR2014","Guatemala","GTM",-0.756130755,-0.762473464,-0.655563533,-0.284290075,-0.956078649,-0.33758685,48818849640,3189.457845,57852150565,3779.626042,6511482237,56335050395,3550,20.28482056,48.3,2.72,"LOWER-MIDDLE"
"2132","2014","YR2014","Guinea","GIN",-1.06706202,-1.243937969,-0.955242753,-1.069671392,-1.367539644,-0.857567132,6886565199,607.636408,8778473643,774.5690396,1561966563,8494333643,730,NA,NA,NA,"LOW"
"2133","2014","YR2014","Guinea-Bissau","GNB",-1.556711912,-1.644836664,-0.706451654,-1.212226987,-1.338504314,-0.849528134,830811761.1,476.5717157,1054915581,605.1225465,145872158.3,1092300626,620,NA,NA,NA,"LOW"
"2134","2014","YR2014","Guyana","GUY",-0.740717888,-0.222436294,-0.136097595,-0.528059959,-0.61473,0.156046495,3663919608,4877.974223,4127660158,5495.377084,NA,4154315380,5660,NA,NA,NA,"UPPER-MIDDLE"
"2135","2014","YR2014","Haiti","HTI",-1.239228249,-2.091386318,-0.643627286,-1.082755566,-1.180394053,-0.791099787,14428017324,1385.611983,15146883647,1454.649175,1160857547,15195979031,1460,NA,NA,NA,"LOWER-MIDDLE"
"2136","2014","YR2014","Honduras","HND",-0.787135541,-0.816930711,-0.534083962,-0.408311367,-0.942938149,-0.409179151,16949741189,1856.926726,19756533658,2164.424516,3029133291,18168819901,1970,NA,49.9,7.08,"LOWER-MIDDLE"
"2137","2014","YR2014","Hong Kong SAR, China","HKG",1.615458131,1.826506376,1.153228521,2.050772667,1.85651195,0.535718739,NA,NA,2.9146e+11,40315.37222,27626218444,2.97471e+11,40240,3591.196289,NA,3.3,"HIGH"
"2138","2014","YR2014","Hungary","HUN",0.156834021,0.5911237,0.669904828,0.747946262,0.509287119,0.553286672,1.10708e+11,11220.61936,1.41034e+11,14294.25842,28198998287,1.34668e+11,13560,2673.434326,30.9,7.73,"HIGH"
"2139","2014","YR2014","Iceland","ISL",1.82383287,1.485888362,1.246974587,1.21289432,1.704725385,1.357352972,14132675723,43168.23481,17867662178,54576.74481,4310378031,16897076236,48090,NA,27.8,4.9,"HIGH"
"2140","2014","YR2014","India","IND",-0.457155108,-0.225482807,-0.99791199,-0.475076437,-0.068644837,0.41331318,1.772e+12,1355.521805,2.03913e+12,1559.863772,2.12902e+11,2.01501e+12,1550,NA,NA,NA,"LOWER-MIDDLE"
"2141","2014","YR2014","Indonesia","IDN",-0.597599149,-0.06490989,-0.416824043,-0.00835875,-0.310617834,0.153921664,6.70001e+11,2614.845011,8.90815e+11,3476.624854,83959519812,8.60947e+11,3600,NA,40.2,4.05,"LOWER-MIDDLE"
"2142","2014","YR2014","Iran, Islamic Rep.","IRN",-0.625268459,-0.427461058,-0.874987662,-1.457488894,-1.052705526,-1.580742955,3.41385e+11,4269.360086,4.60383e+11,5757.543333,59021653848,4.62753e+11,6740,NA,38.8,10.68,"UPPER-MIDDLE"
"2143","2014","YR2014","Iraq","IRQ",-1.363342285,-1.056168675,-2.480337858,-1.133842707,-1.448244214,-1.144253254,1.75737e+11,4782.421611,2.28416e+11,6215.986033,41120840566,2.27112e+11,6320,69.56884766,NA,10.59,"UPPER-MIDDLE"
"2144","2014","YR2014","Ireland","IRL",1.692481041,1.59942472,1.052991152,1.758731842,1.760694742,1.317528605,1.79235e+11,38481.209,2.59171e+11,55643.05943,42496823064,2.19223e+11,46480,5304.479492,31.9,11.86,"HIGH"
"2145","2014","YR2014","Israel","ISR",0.860894561,1.206027627,-1.039735317,1.211220503,1.105474949,0.727600992,2.67542e+11,32564.73755,3.1433e+11,38259.6811,69064786992,3.12451e+11,36670,NA,39.8,5.79,"HIGH"
"2146","2014","YR2014","Italy","ITA",0.005989762,0.473363519,0.458165407,0.638065696,0.422377765,0.999287128,1.76462e+12,29028.50549,2.16201e+12,35565.72138,4.22435e+11,2.1622e+12,34910,1956.360596,34.7,12.68,"HIGH"
"2147","2014","YR2014","Jamaica","JAM",-0.325509161,0.20426558,0.024492532,0.073607624,-0.236792937,0.5625934,12485718038,4483.937953,13899225340,4991.564267,2017928993,13600725849,5070,NA,NA,9.05,"UPPER-MIDDLE"
"2148","2014","YR2014","Japan","JPN",1.690476179,1.806141734,0.968597353,1.137973309,1.598023415,1.036113977,3.82773e+12,30074.24417,4.89699e+12,38475.39525,9.75784e+11,5.07902e+12,44440,5328.409668,NA,3.59,"HIGH"
"2149","2014","YR2014","Jordan","JOR",0.13543418,0.14249149,-0.540025532,0.099131204,0.467406094,-0.753637075,33913321303,3916.980765,36847643521,4255.894302,6714084507,36430961831,4040,NA,NA,11.9,"LOWER-MIDDLE"
"2150","2014","YR2014","Kazakhstan","KAZ",-0.82542944,-0.074625477,0.036018156,-0.239125565,-0.609330893,-1.18391645,1.54142e+11,8915.962809,2.21416e+11,12807.26307,23668612380,1.98715e+11,12080,798.6654053,27,5.06,"UPPER-MIDDLE"
"2151","2014","YR2014","Kenya","KEN",-0.938904762,-0.357425809,-1.282247186,-0.348395675,-0.411822498,-0.145544812,49559716514,1081.337595,68285796663,1489.919724,8018455978,60579831407,1260,NA,NA,NA,"LOWER-MIDDLE"
"2152","2014","YR2014","Kiribati","KIR",0.288614959,-0.566989005,0.801865816,-0.930841029,-0.105000816,0.939728677,321878246.4,2799.3064,177868153.1,1546.881359,126092688.4,336286591.1,3050,NA,NA,NA,"LOWER-MIDDLE"
"2153","2014","YR2014","Korea, Rep.","KOR",0.512293756,1.039786458,0.108568802,1.134037018,1.006099105,0.680247545,1.2104e+12,23851.74999,1.48432e+12,29249.57522,2.25991e+11,1.4915e+12,28160,6826.273926,31.2,3.08,"HIGH"
"2154","2014","YR2014","Kosovo","XKX",-0.486074388,-0.28867805,-0.340774536,-0.161953509,-0.464199781,-0.20129934,NA,NA,7074392884,3902.52982,961206187,7225541599,3910,NA,27.3,35.26,"LOWER-MIDDLE"
"2155","2014","YR2014","Kuwait","KWT",-0.24606809,-0.14966099,0.149006546,-0.147546113,0.023226205,-0.657450438,1.47962e+11,39335.15295,1.6265e+11,43239.81365,28879300512,1.78291e+11,50050,620.1670532,NA,2.9,"HIGH"
"2156","2014","YR2014","Kyrgyz Republic","KGZ",-1.129372239,-0.872626364,-0.804615676,-0.450190425,-0.935829699,-0.462486237,5720681537,980.3241431,7468102369,1279.770777,1304926453,7159302129,1250,NA,26.8,4.05,"LOWER-MIDDLE"
"2157","2014","YR2014","Lao PDR","LAO",-0.853411794,-0.408548594,0.498692989,-0.880769193,-0.756003857,-1.733220339,10197522829,1523.962181,13279248479,1984.50867,2015862777,12693403960,1810,NA,NA,NA,"LOWER-MIDDLE"
"2158","2014","YR2014","Latvia","LVA",0.410171539,0.954419672,0.487268358,1.166745305,0.870828807,0.849458039,23789674648,11931.93371,31386896487,15742.39134,5641618073,31426966728,15340,1854.326538,35.1,10.85,"HIGH"
"2159","2014","YR2014","Lebanon","LBN",-1.042205453,-0.248904824,-1.697941303,-0.295429081,-0.720965028,-0.420295924,38816430876,6186.534122,48095213746,7665.379692,6130199308,47517900239,7520,NA,NA,NA,"UPPER-MIDDLE"
"2160","2014","YR2014","Lesotho","LSO",0.199733451,-0.592783272,-0.332812041,-0.444160998,-0.209582657,0.162016585,2285608292,1090.85647,2441063169,1165.050705,948063074,2719633090,1320,NA,NA,NA,"LOWER-MIDDLE"
"2161","2014","YR2014","Liberia","LBR",-0.77924335,-1.345759034,-0.615449607,-0.880495667,-0.803596199,-0.276458383,1563883375,346.0379846,3225652000,713.7348824,NA,2892652000,630,NA,33.2,2.08,"LOW"
"2162","2014","YR2014","Libya","LBY",-1.52100122,-1.517522573,-2.353407145,-2.09778738,-1.389462471,-1.112040639,36239993833,5943.161105,57372352562,9408.752546,24467816269,57954479878,9620,NA,NA,NA,"UPPER-MIDDLE"
"2163","2014","YR2014","Lithuania","LTU",0.553784788,0.978460312,0.742136419,1.188768387,0.937443316,0.961615205,41541665371,14166.5983,48533659592,16551.0182,8063268093,47960568992,16070,3054.016113,37.7,10.7,"HIGH"
"2164","2014","YR2014","Luxembourg","LUX",2.069382429,1.64849925,1.378323793,1.625041127,1.902147532,1.554711699,42133971506,75737.07083,68804811898,123678.7021,11044172430,49979926557,86760,4741.071289,31.2,5.85,"HIGH"
"2165","2014","YR2014","Macao SAR, China","MAC",0.843831837,1.463004112,1.206168532,1.726156354,0.950151205,-0.330540836,NA,NA,54902831794,90873.60249,3897019818,46126611953,70480,1031.466919,NA,1.67,"HIGH"
"2166","2014","YR2014","Madagascar","MDG",-0.842870653,-1.327242017,-0.557235837,-0.716764987,-0.736539125,-0.500149727,9855455021,406.9815324,12522957401,517.1361832,1978627578,12173057218,500,NA,NA,NA,"LOW"
"2167","2014","YR2014","Malawi","MWI",-0.761226177,-0.659877241,0.081093207,-0.819636703,-0.288721323,-0.06420669,4639139807,281.5359497,8801326169,534.1269771,NA,8422856120,520,NA,NA,NA,"LOW"
"2168","2014","YR2014","Malaysia","MYS",0.396689087,1.160819769,0.266619146,0.799231291,0.524190724,-0.360291034,2.37327e+11,7754.145609,3.38066e+11,11045.58098,45059981614,3.26876e+11,10870,2054.167236,NA,2.88,"UPPER-MIDDLE"
"2169","2014","YR2014","Maldives","MDV",-0.364196092,-0.339784145,0.679096162,-0.374468446,-0.520292759,-0.372204363,3004403157,7209.333338,3697353155,8872.128664,694780662.6,3342254445,7640,NA,NA,3.85,"UPPER-MIDDLE"
"2170","2014","YR2014","Mali","MLI",-0.750901997,-1.088420153,-1.713988781,-0.633841455,-0.635085225,-0.161109298,12213049650,695.8283429,14364937128,818.4303416,2335240269,13980007393,780,NA,NA,6.38,"LOW"
"2171","2014","YR2014","Malta","MLT",0.846917331,1.024050117,1.125496984,1.078362703,1.191220164,1.184292436,NA,NA,11625843214,26753.26013,2152171271,11020704464,24560,1831.718994,29,5.72,"HIGH"
"2172","2014","YR2014","Marshall Islands","MHL",-0.014499437,-1.786426187,0.989585757,-1.003489852,-0.200024933,1.154853702,NA,NA,185172900,3672.680934,96681200,227275800,4500,NA,NA,NA,"UPPER-MIDDLE"
"2173","2014","YR2014","Mauritania","MRT",-0.932531476,-0.99146378,-0.589508355,-0.832643926,-0.873080671,-0.895695508,5456325690,1419.744641,6592537782,1715.388838,898799240.2,6340605474,1790,NA,32.6,NA,"LOWER-MIDDLE"
"2174","2014","YR2014","Mauritius","MUS",0.317963988,1.155632257,0.667965949,1.196946621,0.94889307,0.939650774,11783917932,9343.35806,13074130094,10366.35519,1875439845,13138627016,10210,NA,NA,7.47,"UPPER-MIDDLE"
"2175","2014","YR2014","Mexico","MEX",-0.842649996,0.138297051,-0.853918791,0.359438211,-0.406367481,0.000331484,1.02705e+12,8648.414655,1.31536e+12,11076.13411,1.60407e+11,1.28306e+12,10640,260.1893921,48.7,4.81,"UPPER-MIDDLE"
"2176","2014","YR2014","Micronesia, Fed. Sts.","FSM",0.812802196,-0.515850127,0.984550714,-1.053829312,-0.244236752,1.110967398,322762352.5,2960.470653,319271200,2928.448782,NA,344654300,3100,NA,NA,8.86,"LOWER-MIDDLE"
"2177","2014","YR2014","Moldova","MDA",-0.852723837,-0.406121105,-0.158987761,0.014869669,-0.244262472,0.011560814,9268967124,3243.375489,9399833207,3289.167846,1307322338,10223933207,3730,933.3234253,26.8,1.45,"LOWER-MIDDLE"
"2178","2014","YR2014","Mongolia","MNG",-0.471893132,-0.429426044,0.791901171,-0.277615696,-0.330959737,0.241462216,9342287938,3218.345706,12226514666,4211.939435,1591526649,11232542764,4270,NA,32,4.8,"UPPER-MIDDLE"
"2179","2014","YR2014","Montenegro","MNE",-0.075149357,0.2928859,0.219455272,0.175064266,0.014262914,0.160317093,4216293152,6780.677622,4593852089,7387.871036,889956032.9,4654832002,7320,671.8317261,38.8,18.05,"UPPER-MIDDLE"
"2180","2014","YR2014","Morocco","MAR",-0.305042803,-0.130273983,-0.446265608,-0.027915997,-0.130764112,-0.688516021,96242714467,2771.439697,1.19131e+11,3430.534668,22760092427,1.16738e+11,3320,1024.353516,NA,9.7,"LOWER-MIDDLE"
"2181","2014","YR2014","Mozambique","MOZ",-0.669381857,-0.744948566,-0.336002737,-0.435868889,-0.808949351,-0.246708766,14250627848,547.2863722,17716091057,680.3753004,4689571663,17514178326,690,NA,54,NA,"LOW"
"2182","2014","YR2014","Myanmar","MMR",-0.883994281,-1.30058372,-1.087580681,-1.397878289,-1.194209933,-1.343989372,54528427400,1067.668427,63264892768,1238.72871,12652489344,60766339288,1240,NA,NA,NA,"LOWER-MIDDLE"
"2183","2014","YR2014","Namibia","NAM",0.261683822,0.22390613,0.608740628,0.076616585,0.206357837,0.552335262,10830046353,4828.373395,12435430396,5544.103813,3447957963,12363536088,5870,149.4662476,NA,18.52,"UPPER-MIDDLE"
"2184","2014","YR2014","Nauru","NRU",-0.478502005,-0.568764806,0.601334393,-1.238886595,-1.005572319,0.807420373,NA,NA,99149259.84,9063.003641,NA,121784301.4,12280,NA,NA,NA,"UPPER-MIDDLE"
"2185","2014","YR2014","Nepal","NPL",-0.588590503,-0.860475302,-0.72459954,-0.847787738,-0.649084508,-0.430445671,21949199175,799.2540403,22731612827,827.7447049,1818788495,23065091229,860,NA,NA,NA,"LOW"
"2186","2014","YR2014","Netherlands","NLD",1.960696101,1.836187243,1.045115352,1.7631253,1.973513007,1.547310829,7.32107e+11,43409.83614,8.92168e+11,52900.53742,2.2912e+11,8.83166e+11,51600,4955.446777,28.6,7.42,"HIGH"
"2187","2014","YR2014","New Zealand","NZL",2.249640226,1.925408959,1.467927575,1.943838,2.004160881,1.52441299,1.63926e+11,36295.01681,2.01313e+11,44572.89875,37793048143,1.93204e+11,41690,NA,NA,5.43,"HIGH"
"2188","2014","YR2014","Nicaragua","NIC",-0.887117863,-0.840402603,-0.040780123,-0.408892065,-0.714282215,-0.395715714,10285962169,1656.707834,11880433903,1913.521321,1696489427,11432533910,1810,NA,46.2,4.52,"LOWER-MIDDLE"
"2189","2014","YR2014","Niger","NER",-0.695217669,-0.715861976,-1.175840497,-0.743807316,-0.650558889,-0.194567889,10784297372,556.6946923,10862943546,560.7544753,1948714812,11351529665,580,NA,34.3,0.52,"LOW"
"2190","2014","YR2014","Nigeria","NGA",-1.28350389,-1.190599918,-2.130276442,-0.837622762,-1.055568933,-0.587156057,4.50612e+11,2512.064683,5.74184e+11,3200.953146,37118033759,5.55023e+11,2970,NA,NA,4.56,"LOWER-MIDDLE"
"2191","2014","YR2014","North Macedonia","MKD",-0.032469325,0.016454887,0.256382942,0.421686172,-0.055596132,-0.141467974,9019447897,4362.551106,11362265294,5495.7314,1944349239,11149662158,5220,837.5786743,35.2,28.38,"UPPER-MIDDLE"
"2192","2014","YR2014","Norway","NOR",2.222894669,1.822072506,1.11995852,1.640582204,2.024377823,1.684117794,3.99618e+11,77788.50425,5.01736e+11,97666.69518,1.08991e+11,5.175e+11,105070,5685.626953,26.8,3.48,"HIGH"
"2193","2014","YR2014","Oman","OMN",0.304765224,0.263467371,0.734907329,0.688467622,0.485294878,-1.090705514,42105639424,10502.07916,92699089727,23121.20638,20037451235,88413003901,22020,177.9125366,NA,NA,"HIGH"
"2194","2014","YR2014","Pakistan","PAK",-0.838965237,-0.757806361,-2.401279211,-0.688540936,-0.750930011,-0.716015041,2.24428e+11,1077.678965,2.44361e+11,1173.392309,26300554539,2.40406e+11,1160,NA,NA,1.83,"LOWER-MIDDLE"
"2195","2014","YR2014","Palau","PLW",-0.478502005,-0.568764806,0.989585757,-0.820562959,0.275646389,1.176796913,NA,NA,241669800,13580.00674,NA,260028100,14020,NA,NA,1.36,"HIGH"
"2196","2014","YR2014","Panama","PAN",-0.36968109,0.281083971,0.209008202,0.476986915,-0.064788446,0.505647838,42887442838,11028.47152,49921400000,12837.24796,5012800000,45567364400,11220,NA,50.5,4.44,"UPPER-MIDDLE"
"2197","2014","YR2014","Papua New Guinea","PNG",-0.909913182,-0.614890456,-0.339367092,-0.354396224,-0.774425447,0.012519553,19186860366,2266.837611,23210823987,2742.25005,NA,22809098942,2810,NA,NA,NA,"LOWER-MIDDLE"
"2198","2014","YR2014","Paraguay","PRY",-1.010692,-0.947512805,-0.08862751,-0.205342337,-0.604193926,-0.102827892,35362875123,5806.024463,40377987315,6629.426519,4663191476,38826176319,6280,152.207901,50.7,5.03,"UPPER-MIDDLE"
"2199","2014","YR2014","Peru","PER",-0.599589348,-0.326760858,-0.550656915,0.47424823,-0.522220552,0.192534193,1.7178e+11,5659.244155,2.00786e+11,6614.830499,24901691051,1.91696e+11,6470,NA,43.1,3.21,"UPPER-MIDDLE"
"2200","2014","YR2014","Philippines","PHL",-0.439453065,0.324305803,-0.713820934,0.077303529,-0.369280577,0.159282863,2.99401e+11,2954.85008,2.97484e+11,2935.928578,31417751765,3.31766e+11,3300,NA,NA,3.6,"LOWER-MIDDLE"
"2201","2014","YR2014","Poland","POL",0.682209432,0.768318057,0.842940807,1.063315392,0.871664524,1.105138183,4.58077e+11,12050.94199,5.39081e+11,14181.95018,98901847865,5.18519e+11,13470,2064.049561,32.8,8.99,"HIGH"
"2202","2014","YR2014","Portugal","PRT",0.909682035,0.983859718,0.806274414,0.745933354,1.119520068,1.107471108,1.84833e+11,17770.58584,2.29902e+11,22103.70097,42298431399,2.25198e+11,21200,3662.375488,35.6,13.9,"HIGH"
"2203","2014","YR2014","Puerto Rico","PRI",0.456755251,0.360622436,0.819992661,0.890397012,0.766151249,0.776729643,NA,NA,1.02446e+11,28981.45733,11032600000,68797500000,19280,NA,NA,13.9,"HIGH"
"2204","2014","YR2014","Qatar","QAT",0.983825207,0.94070065,0.977457762,0.569621563,0.86247611,-1.133430839,1.44556e+11,65277.93702,2.06225e+11,93126.14946,31897074258,1.96924e+11,89830,NA,NA,0.2,"HIGH"
"2205","2014","YR2014","Romania","ROU",-0.223876476,0.22602801,0.049136128,0.600805342,0.242191851,0.428146094,1.60067e+11,8039.920647,1.99714e+11,10031.34215,28809005203,1.98773e+11,9760,903.8262939,36,6.8,"UPPER-MIDDLE"
"2206","2014","YR2014","Russian Federation","RUS",-0.918525219,-0.187570468,-0.943617463,-0.402516544,-0.772919178,-1.044404387,1.60636e+12,10995.67285,2.05924e+12,14095.64648,3.71226e+11,1.99128e+12,14630,3075.142578,39.9,5.16,"HIGH"
"2207","2014","YR2014","Rwanda","RWA",0.77630049,-0.048807293,-0.313469648,0.185563326,0.070237465,-1.112191081,6583033586,579.0616141,8239042500,724.7286812,1176555586,8050223826,720,NA,NA,1.17,"LOW"
"2208","2014","YR2014","Samoa","WSM",0.358953506,0.584227979,1.12190485,-0.207312658,0.797605693,0.665051103,647670851.9,3210.153065,796683672.8,3948.728781,126575653.9,766889419.7,3790,NA,NA,8.72,"LOWER-MIDDLE"
"2209","2014","YR2014","Sao Tome and Principe","STP",0.013321333,-0.86949122,0.184183002,-0.833610535,-0.790833831,0.321623474,246267657.7,1246.94379,346528329.2,1754.600471,NA,352225165.2,1620,NA,NA,NA,"LOWER-MIDDLE"
"2210","2014","YR2014","Saudi Arabia","SAU",0.081855386,0.205546021,-0.285844654,-0.006104905,0.132624105,-1.882015347,6.00969e+11,18706.87923,7.66606e+11,23862.80119,1.97108e+11,7.83132e+11,24910,NA,NA,5.88,"HIGH"
"2211","2014","YR2014","Senegal","SEN",0.058830507,-0.407872409,-0.198223099,-0.26208818,-0.075510599,0.291716129,17254826308,1235.107079,19797253445,1417.094988,2917050366,19408861682,1390,NA,NA,NA,"LOWER-MIDDLE"
"2212","2014","YR2014","Serbia","SRB",-0.24708949,-0.002401923,0.184110776,0.181434169,-0.094555423,0.212628603,33887199956,4752.379044,47062202241,6600.056186,8496355187,45266920906,6240,1830.992432,40.5,19.22,"UPPER-MIDDLE"
"2213","2014","YR2014","Seychelles","SYC",0.577941358,0.511074126,0.361632437,-0.26845476,0.250029027,-0.049818363,1097418128,12012.15128,1387576414,15188.17428,323020744.7,1285756401,13170,NA,NA,3.84,"UPPER-MIDDLE"
"2214","2014","YR2014","Sierra Leone","SLE",-0.94812119,-1.252800226,-0.104039676,-0.822831988,-0.935593963,-0.287112534,4299157607,602.0649,5015180836,702.3386033,358363376.3,4896171727,680,NA,NA,4.68,"LOW"
"2215","2014","YR2014","Singapore","SGP",2.067563772,2.175314426,1.186271429,2.226360083,1.820654988,-0.098644964,2.59777e+11,47493.61719,3.14864e+11,57564.80231,30324612288,3.03911e+11,56380,6632.244141,NA,3.74,"HIGH"
"2216","2014","YR2014","Slovak Republic","SVK",0.122271441,0.794016659,1.039121151,0.885451794,0.485101789,0.959610283,82048051593,15141.79117,1.01437e+11,18719.98814,18621833295,1.00294e+11,18340,2715.55249,26.1,11.54,"HIGH"
"2217","2014","YR2014","Slovenia","SVN",0.721844375,1.000908375,0.965773404,0.657770276,0.999612212,0.956131041,39020092667,18923.60385,49997186439,24247.17332,9443473792,49538346181,23620,4147.061523,25.7,9.72,"HIGH"
"2218","2014","YR2014","Solomon Islands","SLB",-0.266557604,-1.122837424,0.470224828,-1.100647211,-0.490208209,0.226587132,1183340832,1980.901162,1335571357,2235.733596,407601252,1320294092,2160,NA,NA,NA,"LOWER-MIDDLE"
"2219","2014","YR2014","South Africa","ZAF",-0.124875419,0.164872631,-0.146388963,0.230833724,0.155454814,0.640374124,3.1206e+11,5701.851528,3.81199e+11,6965.137897,73624988317,3.71745e+11,7340,432.1615601,63,22.61,"UPPER-MIDDLE"
"2220","2014","YR2014","South Sudan","SSD",-1.607612371,-2.100631475,-2.646576643,-1.643804073,-1.850915551,-1.618767381,9260342283,825.8367739,13962212847,1245.149311,NA,11954212847,1170,NA,NA,NA,"LOWER-MIDDLE"
"2221","2014","YR2014","Spain","ESP",0.689561665,1.17374742,0.243121743,0.74645406,0.966522396,0.993750036,1.14148e+12,24558.14198,1.37182e+12,29513.65118,2.69862e+11,1.3668e+12,29160,2613.099854,36.1,24.44,"HIGH"
"2222","2014","YR2014","Sri Lanka","LKA",-0.345142692,0.07425952,-0.330464035,-0.10895326,-0.149271369,-0.667191744,71684456590,3375.060699,82528535573,3885.62361,NA,80720442779,3730,98.94889069,NA,4.19,"LOWER-MIDDLE"
"2223","2014","YR2014","St. Kitts and Nevis","KNA",0.049086832,-0.070714049,0.572488189,0.529373944,-0.674128115,1.121938944,NA,NA,953170370.4,19945.39267,NA,885571963,18410,NA,NA,NA,"HIGH"
"2224","2014","YR2014","St. Lucia","LCA",0.489243448,0.037912365,0.816450417,0.270610958,0.626313031,1.127603531,1357649578,7766.696289,1749296296,10007.18689,NA,1642363148,9000,NA,NA,NA,"UPPER-MIDDLE"
"2225","2014","YR2014","St. Vincent and the Grenadines","VCT",0.69083339,0.211654559,0.816450417,0.357046247,0.614199519,1.154853702,562809528.7,5264.231599,770901436.4,7210.616549,NA,741042039.9,6910,NA,NA,NA,"UPPER-MIDDLE"
"2226","2014","YR2014","Sudan","SDN",-1.462641239,-1.556764126,-2.363084555,-1.445106983,-1.169579864,-1.736379862,44137782289,1192.808472,76818773785,2076.000977,4672480913,75348074501,1880,NA,34.2,NA,"LOWER-MIDDLE"
"2227","2014","YR2014","Suriname","SUR",-0.449199259,-0.177114308,0.249270841,-0.634206414,-0.136010766,0.516915023,3918834021,6878.985154,5240606061,9199.177893,NA,5170283939,8990,NA,NA,6.94,"UPPER-MIDDLE"
"2228","2014","YR2014","Sweden","SWE",2.111042976,1.681720495,1.065414786,1.805163264,1.9751724,1.61111927,4.95339e+11,51086.3259,5.81964e+11,60020.36046,1.51801e+11,5.94247e+11,61870,6875.990234,28.4,7.95,"HIGH"
"2229","2014","YR2014","Switzerland","CHE",2.147784948,2.105137587,1.402652621,1.800340295,1.99034977,1.559519053,5.72291e+11,69888.38205,7.26538e+11,88724.99094,83418429992,7.25732e+11,88250,NA,32.5,4.83,"HIGH"
"2230","2014","YR2014","Syrian Arab Republic","SYR",-1.560017109,-1.398063302,-2.74882412,-1.684552789,-1.357715845,-1.878198862,18082628946,900.8778369,21502061462,1071.234204,4219550869,20679230895,1080,NA,NA,NA,"LOW"
"2231","2014","YR2014","Tajikistan","TJK",-1.132050395,-0.787115037,-0.693340778,-1.036864042,-1.011778951,-1.495483875,9851920601,1183.222296,9112606075,1094.430124,1279395384,11296416690,1340,NA,NA,NA,"LOWER-MIDDLE"
"2232","2014","YR2014","Tanzania","TZA",-0.761074305,-0.658473551,-0.597118556,-0.363270283,-0.400824994,-0.193400815,39897890297,808.8881226,49964825081,1012.984741,4930424717,49431977841,960,NA,NA,2.12,"LOW"
